file,subdir,title,url,status_code,final_url,is_live,category,content_type,redirect_url,error,has_ssl
web-library-yale-edu-arts.md,websites,Haas Family Arts Library,https://web.library.yale.edu/arts,200,https://library.yale.edu/artslibrary,True,live_redirect,text/html; charset=utf-8,https://library.yale.edu/artslibrary,,True
web-library-yale-edu-building-bass-library.md,websites,Bass Library,https://web.library.yale.edu/building/bass-library,200,https://library.yale.edu/bass,True,live_redirect,text/html; charset=utf-8,https://library.yale.edu/bass,,True
web-library-yale-edu-building-sterling-memorial-library.md,websites,Sterling Memorial Library,https://web.library.yale.edu/building/sterling-memorial-library,200,https://web.library.yale.edu/building/sterling-memorial-library,True,live,text/html; charset=utf-8,,,True
web-library-yale-edu-buildings.md,websites,Hours,https://web.library.yale.edu/buildings,200,https://web.library.yale.edu/buildings,True,live,text/html; charset=utf-8,,,True
web-library-yale-edu-classics-library.md,websites,Classics Library,https://web.library.yale.edu/classics-library,200,https://library.yale.edu/classics,True,live_redirect,text/html; charset=utf-8,https://library.yale.edu/classics,,True
web-library-yale-edu-departments-microform.md,websites,The Microform Reading Room,http://web.library.yale.edu/departments/microform,200,https://web.library.yale.edu/departments/microform,True,live_redirect,text/html; charset=utf-8,https://web.library.yale.edu/departments/microform,,False
web-library-yale-edu-divinity-china-papers.md,websites,Papers of Missionaries to China,https://web.library.yale.edu/divinity/china-papers,200,https://adhoc.yalepages.org,True,live_redirect,text/html,https://adhoc.yalepages.org,,True
web-library-yale-edu-divinity-digital-collections-nanking-massacre.md,websites,The Nanking Massacre Archival Project,https://web.library.yale.edu/divinity/digital-collections/nanking-massacre,404,https://adhoc.yalepages.org/Nanking/index.html,False,dead_404,text/html; charset=utf-8,,,True
web-library-yale-edu-divinity-special-collections-china-collections.md,websites,China Resources at the Yale Divinity School Library,http://web.library.yale.edu/divinity/special-collections/china-collections,200,https://adhoc.yalepages.org,True,live_redirect,text/html,https://adhoc.yalepages.org,,False
web-library-yale-edu-divinity.md,websites,Divinity Library,https://web.library.yale.edu/divinity,200,https://library.yale.edu/divinity,True,live_redirect,text/html; charset=utf-8,https://library.yale.edu/divinity,,True
web-library-yale-edu-film-film-resources.md,websites,Film Resources at Yale & Beyond (Yale Film Study Center),https://web.library.yale.edu/film/film-resources,200,https://web.library.yale.edu/film/film-resources,True,live,text/html; charset=utf-8,,,True
web-library-yale-edu-international-east-asia-library-siku-electronic-version.md,websites,四庫全書 Siku Quanshu,https://web.library.yale.edu/international/east-asia-library/siku_electronic_version,200,https://web.library.yale.edu/international/east-asia-library/siku_electronic_version,True,live,text/html; charset=utf-8,,,True
web-library-yale-edu-international-east-asia-library.md,websites,East Asia Library,https://web.library.yale.edu/international/east-asia-library,200,https://web.library.yale.edu/international/east-asia-library,True,live,text/html; charset=utf-8,,,True
web-library-yale-edu-music.md,websites,Gilmore Music Library,https://web.library.yale.edu/music,200,https://library.yale.edu/visit-and-study/libraries-locations/irving-s-gilmore-music-library,True,live_redirect,text/html; charset=utf-8,https://library.yale.edu/visit-and-study/libraries-locations/irving-s-gilmore-music-library,,True
web-library-yale-edu-search-google.md,websites,"Find, Request, and Use",https://web.library.yale.edu/search/google,200,https://web.library.yale.edu/search/google,True,live,text/html; charset=utf-8,,,True
webgis-sinica-edu-tw-place.md,websites,Webgis Sinica Edu Tw Place,http://webgis.sinica.edu.tw/place/,404,http://webgis.sinica.edu.tw/place/,False,dead_404,text/html,,,False
wenshi-ziliao-literary-and-historicl-materials-open-access-dpul.princeton.edu-b0e9c610.md,websites,Wenshi ziliao 文史资料 (Literary and Historicl Materials) Open Access,https://dpul.princeton.edu/ealtoc/browse/wenshi-ziliao-literary-and-historical-materials,200,https://dpul.princeton.edu/challenge?destination=%2Fealtoc%2Fbrowse%2Fwenshi-ziliao-literary-and-historical-materials,True,live_redirect,text/html; charset=utf-8,https://dpul.princeton.edu/challenge?destination=%2Fealtoc%2Fbrowse%2Fwenshi-ziliao-literary-and-historical-materials,,True
wenshu-court-gov-cn.md,websites,Wenshu Court Gov Cn,https://wenshu.court.gov.cn/,200,https://wenshu.court.gov.cn/,True,live,text/html; charset=utf-8,,,True
westminster-atom-arkivum-net-cpc.md,websites,Westminster Atom Arkivum Net Cpc,https://westminster-atom.arkivum.net/index.php/cpc,,,False,connection_error,,,"HTTPSConnectionPool(host='westminster-atom.arkivum.net', port=443): Max retries exceeded with url: /index.php/cpc (Caused by NameResolutionError(""HTTPSConnection(host='westminster-atom.arkivum.net', p",True
wikisource-the-free-library-zh.wikisource.org-7d1bbde3.md,websites,Wikisource- The Free Library 维基文库,https://zh.wikisource.org/wiki/Wikisource:%E9%A6%96%E9%A1%B5,200,https://zh.wikisource.org/wiki/Wikisource:%E9%A6%96%E9%A1%B5,True,live,text/html; charset=UTF-8,,,True
wilsoncenter-org-publication-researching-the-history-the-peoples-republic-china.md,websites,Researching the History of the People’s Republic of China,https://www.wilsoncenter.org/publication/researching-the-history-the-peoples-republic-china,200,https://www.wilsoncenter.org/publication/researching-the-history-the-peoples-republic-china,True,live,text/html; charset=UTF-8,,,True
wind-com-cn.md,websites,Wind 万得数据,https://www.wind.com.cn/,200,https://www.wind.com.cn/,True,live,text/html; charset=utf-8,,,True
wire-china-hvd.userservices.exlibrisgroup.com-0e0f1ada.md,websites,Wire China,https://thewirechina.com/,200,https://www.thewirechina.com/,True,live_redirect,text/html; charset=UTF-8,https://www.thewirechina.com/,,True
wisersone-com.md,websites,WiseNews,https://wisersone.com/?gid=stanuni/,,,False,timeout,,,Connection timed out,True
wisesearch-wisesearch6-wisers-net.ezp-prod1.hul.harvard.edu-9960c595.md,websites,WiseSearch,https://wisesearch6.wisers.net/wevo/home,200,https://wisesearch6.wisers.net/wevo/timeout,True,live_redirect,text/html; charset=utf-8,https://wisesearch6.wisers.net/wevo/timeout,,True
worldjournal-com.md,websites,World Journal,http://www.worldjournal.com/,200,http://www.worldjournal.com/,True,live,text/html; charset=UTF-8,,,False
www2-darc-ntu-edu-tw-newdarc-darc-frameset-jsp.md,websites,淡新檔案,http://www2.darc.ntu.edu.tw/newdarc/darc-frameset.jsp?c1=%E8%87%BA%E7%81%A3%E5%A4%A7%E5%AD%B8%E5%9C%96%E6%9B%B8%E9%A4%A8&c2=%E6%B7%A1%E6%96%B0%E6%AA%94%E6%A1%88&doTreeView=true,200,http://www2.darc.ntu.edu.tw/newdarc/darc-frameset.jsp?c1=%E8%87%BA%E7%81%A3%E5%A4%A7%E5%AD%B8%E5%9C%96%E6%9B%B8%E9%A4%A8&c2=%E6%B7%A1%E6%96%B0%E6%AA%94%E6%A1%88&doTreeView=true,True,live,text/html;charset=utf-8,,,False
www2-iath-virginia-edu-xwomen.md,websites,Www2 Iath Virginia Edu Xwomen,https://www2.iath.virginia.edu:443/xwomen/,,,False,ssl_error,,,"HTTPSConnectionPool(host='www2.iath.virginia.edu', port=443): Max retries exceeded with url: /xwomen/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate veri",True
xh-5156edu-com.md,websites,在线新华字典 Xinhua Online Dictionary,http://xh.5156edu.com/,200,http://xh.5156edu.com/,True,live,text/html,,,False
xiaohe-ma-fas.harvard.edu-37ecaf99.md,websites,Xiaohe Ma,http://xhma@fas.harvard.edu,,,False,connection_error,,,"HTTPConnectionPool(host='fas.harvard.edu', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='fas.harvard.edu', port=80): Failed to resolve 'fas.harvard.ed",False
xiaoxue-iis-sinica-edu-tw.md,websites,小學堂 （open access),https://xiaoxue.iis.sinica.edu.tw/,200,https://xiaoxue.iis.sinica.edu.tw/,True,live,text/html; charset=utf-8,,,True
yale-beta-libguides-com-go-php.md,websites,中國基本古籍庫 Zhongguo ji ben gu ji ku,http://yale.beta.libguides.com/go.php?c=11939168,,,False,ssl_error,,,"HTTPSConnectionPool(host='yale.beta.libguides.com', port=443): Max retries exceeded with url: /go.php?c=11939168 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certi",False
yale-edu-givelibrary.md,websites,Giving,https://www.yale.edu/givelibrary,403,https://givetoday.yale.edu/campaigns/67246/donations/new,False,blocked_403,text/html; charset=UTF-8,,,True
yale-edu.md,websites,Yale,http://www.yale.edu/,200,https://www.yale.edu/,True,live_redirect,text/html; charset=utf-8,https://www.yale.edu/,,False
yalesurvey-ca1-qualtrics-com-jfe-form-sv-dgjvqnlirjodxti.md,websites,Contact Our Web Team,https://yalesurvey.ca1.qualtrics.com/jfe/form/SV_dgJVQnLiRJoDXtI,200,https://yalesurvey.ca1.qualtrics.com/jfe/form/SV_dgJVQnLiRJoDXtI,True,live,text/html; charset=utf-8,,,True
yearbookchina-open-access-yearbookchina.com-34d581c9.md,websites,YearBookChina 统计年鉴分享平台 OPEN ACCESS,http://www.yearbookchina.com/index.aspx,200,https://www.tjnj.net/index.aspx,True,live_redirect,text/html; charset=utf-8,https://www.tjnj.net/index.aspx,,False
ytenx-org.md,websites,Ytenx Org,https://ytenx.org/,200,https://ytenx.org/,True,live,text/html; charset=utf-8,,,True
zdic-net.md,websites,Zdic Net,https://www.zdic.net/,200,https://www.zdic.net/,True,live,text/html,,,True
zhconvert-org.md,websites,Zhconvert Org,https://zhconvert.org/,200,https://zhconvert.org/,True,live,text/html; charset=UTF-8,,,True
zhonghua-guji-ziyuanku-open-access-nlc.cn-16616427.md,websites,Zhonghua Guji Ziyuanku 中华古籍资源库 Open Access,https://www.nlc.cn/pcab/zy/zhgj_zyk,200,https://www.nlc.cn/pcab/zy/zhgj_zyk/,True,live_redirect,text/html; charset=utf-8,https://www.nlc.cn/pcab/zy/zhgj_zyk/,,True
archive-it-greater-china-archival-resources-web-archive-open-access-archive-it.org-91abbb4a.md,databases,Archive it - Greater China Archival Resources Web Archive 檔案指南 OPEN ACCESS,https://archive-it.org/collections/14767,200,https://archive-it.org/collections/14767,True,live,text/html;charset=utf-8,,,True
archives-of-institute-of-taiwan-history-academia-sinica-archives.ith.sinica.edu.tw-fbb728de.md,databases,"Archives of Institute of Taiwan History, Academia Sinica 中研院台灣歷史檔案館資源網",https://archives.ith.sinica.edu.tw/index.php?page=1,200,https://archives.ith.sinica.edu.tw/index.php?page=1,True,live,text/html; charset=utf-8,,,True
archives-of-the-grand-secretariat-access-via-newarchive-ihp-sinica-edu-tw.ezp-prod1.hul.harvard.edu-64dbad7b.md,databases,Archives of the Grand Secretariat 內閣大庫檔案資料庫 Access via 授權使用,https://newarchive.ihp.sinica.edu.tw/mcttp/index.html,200,https://newarchive.ihp.sinica.edu.tw/mcttp/index.html,True,live,text/html,,,True
bksy-late-qing-dynasty-periodical-full-text-database-1833-1911-nrs.harvard.edu-409f03b1.md,databases,BKSY. Late Qing Dynasty Periodical Full-text Database (1833-1911) 上圖館藏晚清期刊全文数据库,http://nrs.harvard.edu/urn-3:hul.eresource:cnbksy,200,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZJNb9swDIb%2FiqG7LcvOhyPEKbIGxTJ0S9CkO%2BxS0DJdG1MkT5ST9t%2FXSRosvRQDdhEogHz5kg%2BnNy87HezRUWNNzkQUswCNsmVjnnP2uL0LMxaQB1OCtgZzZiy7mU0JdrqV887X5gH%2FdEg%2BmBOh873KrTXU7dBt0O0bhY8P9zmrvW9Jcq7tc2Mi26IBX6OhyKDnRzGecFDEdVM4cK9RDW4Proyw7LgGXgjMoEqrECcqCQfZCMJJNa7CLMWRSsQAxxWyYNHbaHrh0yQfO17rQdvy9%2F%2FTXydPguPLb3GYYD0RsftWrw4rUWacyJ4MsuDOOoWnkXNWgaa%2B43LRh%2BMCh2WcqkJUg%2F4pEjUYQhXHk3FWiHHVZxF1uDTHLfqcJXEyCuNBKLKtGMo0kamIhmn8iwVrZ71VVn9pzHn9nTPSAjUkDeyQpFdyM%2F9%2BL5MolsU5ieTX7XYdrlebLQt%2BXjAmR4w9WEPyROpzqfa9LztzlSe%2F7qr%2B83K4gGezf8G8Qw8leAip%2FR%2FcU37l9XKQP3pzy8Xa6ka9BnOt7eHWIfj%2BbAXjs3PJx7OdvQE%3D&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZLBbtswEER%252FheBdokjJEkNYDtwYRQ2krRErPfRGUduYgEyqXMqN%252F76yHQMJkAa9787M7pv57fO%252BJwcIaL2rKU8zSsAZ31n3VNPH5nMiKcGoXad776CmztPbxRz1vh%252FUcow79wC%252FR8BIlogQ4qRy5x2OewhbCAdr4PHhvqa7GAdUjPX%252Bybp0CP75mPoBnI47cJg6iOwkyQTTBhkXecl5KRPocpkUovyVyK7Ik9JwKcwsM5URlKwmVzspnIO%252FNXhfGtGz3rZBh2O60%252BGgQ5dCNzLPJM%252FLWZZlzLD3slGyXtVUF3kpq7bVUoiia29uurKqqmzWAS8NSJimEEdYu9O7Yk1FJsokKxIuGz5TuVA5T6ejflKyCT564%252FtP1l3%252BPAanvEaLyuk9oIpGbZdf75VIM9VehlB9aZpNsvm%252BbSj5ceUlTrwmgg7VGcnHUsOLL70AVOe84dX%252Bx%252Bv6Spguru%252F%252BN0lw0cbjf6Gcs1dprt36NtmvVxvfW3Mky773f%252B4C6Dg1kFO2uKy8beDiLw%253D%253D%26RelayState%3Dhttp%253A%252F%252Fwww.cnbksy.cn.proxy.openathens.net,True,live_redirect,text/html;charset=utf-8,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZJNb9swDIb%2FiqG7LcvOhyPEKbIGxTJ0S9CkO%2BxS0DJdG1MkT5ST9t%2FXSRosvRQDdhEogHz5kg%2BnNy87HezRUWNNzkQUswCNsmVjnnP2uL0LMxaQB1OCtgZzZiy7mU0JdrqV887X5gH%2FdEg%2BmBOh873KrTXU7dBt0O0bhY8P9zmrvW9Jcq7tc2Mi26IBX6OhyKDnRzGecFDEdVM4cK9RDW4Proyw7LgGXgjMoEqrECcqCQfZCMJJNa7CLMWRSsQAxxWyYNHbaHrh0yQfO17rQdvy9%2F%2FTXydPguPLb3GYYD0RsftWrw4rUWacyJ4MsuDOOoWnkXNWgaa%2B43LRh%2BMCh2WcqkJUg%2F4pEjUYQhXHk3FWiHHVZxF1uDTHLfqcJXEyCuNBKLKtGMo0kamIhmn8iwVrZ71VVn9pzHn9nTPSAjUkDeyQpFdyM%2F9%2BL5MolsU5ieTX7XYdrlebLQt%2BXjAmR4w9WEPyROpzqfa9LztzlSe%2F7qr%2B83K4gGezf8G8Qw8leAip%2FR%2FcU37l9XKQP3pzy8Xa6ka9BnOt7eHWIfj%2BbAXjs3PJx7OdvQE%3D&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZLBbtswEER%252FheBdokjJEkNYDtwYRQ2krRErPfRGUduYgEyqXMqN%252F76yHQMJkAa9787M7pv57fO%252BJwcIaL2rKU8zSsAZ31n3VNPH5nMiKcGoXad776CmztPbxRz1vh%252FUcow79wC%252FR8BIlogQ4qRy5x2OewhbCAdr4PHhvqa7GAdUjPX%252Bybp0CP75mPoBnI47cJg6iOwkyQTTBhkXecl5KRPocpkUovyVyK7Ik9JwKcwsM5URlKwmVzspnIO%252FNXhfGtGz3rZBh2O60%252BGgQ5dCNzLPJM%252FLWZZlzLD3slGyXtVUF3kpq7bVUoiia29uurKqqmzWAS8NSJimEEdYu9O7Yk1FJsokKxIuGz5TuVA5T6ejflKyCT564%252FtP1l3%252BPAanvEaLyuk9oIpGbZdf75VIM9VehlB9aZpNsvm%252BbSj5ceUlTrwmgg7VGcnHUsOLL70AVOe84dX%252Bx%252Bv6Spguru%252F%252BN0lw0cbjf6Gcs1dprt36NtmvVxvfW3Mky773f%252B4C6Dg1kFO2uKy8beDiLw%253D%253D%26RelayState%3Dhttp%253A%252F%252Fwww.cnbksy.cn.proxy.openathens.net,,False
buddhist-studies-authority-database-project-open-access-dev.ddbc.edu.tw-299d0fe8.md,databases,Buddhist Studies Authority Database Project 佛學規範資料庫 OPEN ACCESS,http://dev.ddbc.edu.tw/authority,,,False,connection_error,,,"HTTPConnectionPool(host='dev.ddbc.edu.tw', port=80): Max retries exceeded with url: /authority (Caused by NameResolutionError(""HTTPConnection(host='dev.ddbc.edu.tw', port=80): Failed to resolve 'dev.d",False
cbdb-china-biographical-database-academic-branch-input.cbdb.fas.harvard.edu-0163e6b3.md,databases,CBDB China Biographical Database Academic Branch 中國人物傳記信息在线共享平台,https://input.cbdb.fas.harvard.edu/basicinformation,200,https://input.cbdb.fas.harvard.edu/basicinformation,True,live,text/html; charset=utf-8,,,True
chant-chinese-ancient-texts-projects-database-chant.org-30e91133.md,databases,CHANT (Chinese Ancient Texts Projects) Database 漢達文庫,https://www.chant.org,200,https://www.chant.org/clogin,True,live_redirect,text/html; charset=UTF-8,https://www.chant.org/clogin,,True
chinese-ancient-books-union-catalog-and-evidence-bases-platform-gj.library.sh.cn-127185ec.md,databases,Chinese Ancient Books Union Catalog and Evidence-bases Platform 中文古籍聯合目錄及循證平台,https://gj.library.sh.cn/index,412,https://gj.library.sh.cn/index,False,error_412,text/html; charset=utf-8,,,True
chinese-christian-texts-database-open-access-arts.kuleuven.be-3ddbb5ee.md,databases,Chinese Christian Texts Database 中国基督教文本数据库 OPEN ACCESS,http://www.arts.kuleuven.be/sinology/cct,200,https://www.arts.kuleuven.be/chinese-studies/english/cct,True,live_redirect,text/html;charset=utf-8,https://www.arts.kuleuven.be/chinese-studies/english/cct,,False
chinese-historical-local-archives-database-1-4-1-4-ndfwx-hw.datahistory.cn-3cbf67c2.md,databases,Chinese Historical Local Archives Database 1-4 中国地方历史文献数据库 1-4辑,http://ndfwx-hw.datahistory.cn,200,https://ndfwx-hw.datahistory.cn/index.php/,True,live_redirect,text/html; charset=UTF-8,https://ndfwx-hw.datahistory.cn/index.php/,,False
chinese-stone-inscription-database-open-access-csid.zju.edu.cn-23ea5ad4.md,databases,Chinese Stone Inscription Database 中國歷代墓誌數據庫 OPEN ACCESS,http://csid.zju.edu.cn/tomb,200,http://csid.zju.edu.cn/tomb/,True,live_redirect,text/html;charset=UTF-8,http://csid.zju.edu.cn/tomb/,,False
cjk-calendar-database-open-access-authority.dila.edu.tw-a5139a91.md,databases,CJK calendar database 中日韓曆轉換 OPEN ACCESS,https://authority.dila.edu.tw/time,200,https://authority.dila.edu.tw/time/,True,live_redirect,text/html; charset=UTF-8,https://authority.dila.edu.tw/time/,,True
cnki-china-academic-journals-full-text-database-caj-oversea.cnki.net-7572e67a.md,databases,CNKI. China Academic Journals Full-text Database (CAJ) 中国学术期刊网,https://oversea.cnki.net/kns?dbcode=CFLQ,200,https://oversea.cnki.net/res/category/journal?language=EN,True,live_redirect,text/html,https://oversea.cnki.net/res/category/journal?language=EN,,True
cnki-china-core-newspaper-database-ccnd-2000-present-oversea.cnki.net-ce8d43f6.md,databases,CNKI China Core Newspaper Database （CCND） 中国核心报纸全文库 2000 - present,https://oversea.cnki.net/kns?dbcode=CCND,200,https://oversea.cnki.net/res/ccnd?language=EN,True,live_redirect,text/html,https://oversea.cnki.net/res/ccnd?language=EN,,True
cnki-china-doctoral-dissertations-masters-theses-full-text-database-cdmd-oversea.cnki.net-5f05f734.md,databases,CNKI China Doctoral Dissertations/Masters Theses Full-text Database (CDMD) 中国碩博士学位论文全文数据库,https://oversea.cnki.net/kns?dbcode=CDMD,200,https://oversea.cnki.net/res/category/dissertation?language=EN,True,live_redirect,text/html,https://oversea.cnki.net/res/category/dissertation?language=EN,,True
cnki-china-knowledge-resource-integrated-database-oversea.cnki.net-fd684aeb.md,databases,CNKI. China Knowledge Resource Integrated Database 中国知网,https://oversea.cnki.net/index,200,http://oversea.cnki.net/index/,True,live_redirect,text/html,http://oversea.cnki.net/index/,,True
cnki-china-monographic-series-database-oversea.cnki.net-d8d8e75f.md,databases,CNKI. China Monographic Series Database 中国学术辑刊全文数据库,https://oversea.cnki.net/kns?dbcode=CCJD,200,https://oversea.cnki.net/res/ccjd?language=EN,True,live_redirect,text/html,https://oversea.cnki.net/res/ccjd?language=EN,,True
cnki-china-statistical-yearbooks-database-csyd-data.oversea.cnki.net-6b32f5b7.md,databases,CNKI. China Statistical Yearbooks Database (CSYD) 中国经济社会大数据平台,https://data.oversea.cnki.net/,200,https://data.oversea.cnki.net/,True,live,text/html,,,True
cnki-china-yearbooks-full-text-database-cyfd-oversea-cnki-net.ezp-prod1.hul.harvard.edu-52352a1f.md,databases,CNKI China Yearbooks Full-text Database (CYFD) 中国年鉴全文数据库,https://oversea.cnki.net/kns?dbcode=CYFD,200,https://oversea.cnki.net/res/cyfd?language=EN,True,live_redirect,text/html,https://oversea.cnki.net/res/cyfd?language=EN,,True
cnki-conference-proceedings-of-china-full-text-database-cpcd-oversea.cnki.net-4c31b4a0.md,databases,CNKI Conference Proceedings of China Full-text Database (CPCD) 中国重要会议论文全文数据库,https://oversea.cnki.net/kns?dbcode=CIPD,200,https://oversea.cnki.net/res/category/conference?language=EN,True,live_redirect,text/html,https://oversea.cnki.net/res/category/conference?language=EN,,True
collection-of-chinese-literature-and-history-database-1-2-chinamaxx.net-7f28c9aa.md,databases,Collection of Chinese Literature and History database 中国文史资料集粹 (第1期，第2期）,https://www.chinamaxx.net/ztk/zt_wenshihw/homePage.jsp?level=2,200,https://www.chinamaxx.net/user/login/showlogin?backurl=%2Flogin,True,live_redirect,text/html;charset=UTF-8,https://www.chinamaxx.net/user/login/showlogin?backurl=%2Flogin,,True
dacheng-data-chinese-communist-party-history-periodical-database-1949-nrs.harvard.edu-77be817e.md,databases,Dacheng Data. Chinese Communist Party History Periodical Database 大成中共党史期刊数据库 ( -1949),http://nrs.harvard.edu/urn-3:hul.eresource:HYLDCTJ20160831,200,https://go.openathens.net/redirector/library.harvard.edu?url=http%3A%2F%2Fdangshi.dachengdata.com.ezp-prod1.hul.harvard.edu%2Ftuijian%2FshowTuijianList.action,True,live_redirect,text/html;charset=utf-8,https://go.openathens.net/redirector/library.harvard.edu?url=http%3A%2F%2Fdangshi.dachengdata.com.ezp-prod1.hul.harvard.edu%2Ftuijian%2FshowTuijianList.action,,False
dacheng-data-old-journal-database-nrs.harvard.edu-bfa88013.md,databases,Dacheng Data. Old Journal Database 大成老旧刊数据库,http://nrs.harvard.edu/urn-3:hul.eresource:Dacheng,200,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZJRb9owFIX%2FSuT3xLEJIViEihVVY%2BoGKuke9lJd4psmmrEz24H23zeEotGXatIeLfmce%2B79zuzmZa%2BCA1rXGJ0TFsUkQF0a2ejnnDwWd2FGAudBS1BGY060ITfzmYO9asWi87V%2BwD8dOh8snEPre5dbo123R7tFe2hKfHy4z0ntfesEpco8NzoyLWrwNWoXafT0ZEY5hdJR1ews2NeoBnsAKyOUHVVAdwwzqEZViNOSh0mWQjitJlWYjTAtOUtwUiEJln2MpjceNvk48doP2pa%2Bv5%2F%2BJnliFF9%2Bs%2BMU6ymL7bd6fVwzmVHnzBCQBHfGljisnJMKlOsnrpY5wUym45jHGTBMWDwGKZOqyiSPU8mSsr%2FnyrkOV%2Fp0RZ8THvM0jJOQZQUbixEXo0nE0%2BwXCTbWeFMa9aXR5%2FN3VgsDrnFCwx6d8KXYLr7fCx7FYnf%2B5MTXotiEm%2FW2IMHPC0Z%2BwtiD1U4MpD63at%2FnkjNXMeS1V%2FrP5XABT%2Bb%2FgnmPHiR4CF37P7hn9CrrpZA%2F%2BnCr5caopnwNFkqZ461F8H1tGaHzs%2BRjbedv&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZJdb9owFIb%252FiuX7xPl0EotQ0aKpSN2GSrqL3jnOoVgKdubj0PLvF2BIrdRVuz%252Fvh87zzm7e9j05gENtTU3jMKIEjLKdNi81fWq%252BBSUl6KXpZG8N1NRYejOfodz3g1iMfmce4fcI6MkCEZyfXO6swXEPbgPuoBU8PT7UdOf9gIKx3r5oEw7Ovh1DO4CRfgcGQwOenSxZwqRCFqdJV2y7PKh4mgVZW0DQFjkPVNdC1lYQFQlQspxS9eRwLv4x4HNrRMt63TrpjuFOuoN0XQjdyCwr45TnURQxxT7rRslqWdOtbIuq4FXSqjzLeS4rqNS2q4pclW225dMV4ggrc3qXr2kSJTyIsiAumzgXaSJSHpY8fqZk7ay3yva32lz%252BPDojrESNwsg9oPBKbBbfH0QSRqK9HKG4b5p1sP65aSj5deWVnHhNBA2KM5KvrYa%252FufQCUJz7unf6r%252BXySpjOr%252B%252F%252BN0kwXvvjf6GcsXdtrtv6McWvlmvba3Uki763r3cOpJ8WGFM2v0g%252BLnD%252BBw%253D%253D%26RelayState%3Dhttp%253A%252F%252Flaokan.dachengdata.com.proxy.openathens.net,True,live_redirect,text/html;charset=utf-8,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZJRb9owFIX%2FSuT3xLEJIViEihVVY%2BoGKuke9lJd4psmmrEz24H23zeEotGXatIeLfmce%2B79zuzmZa%2BCA1rXGJ0TFsUkQF0a2ejnnDwWd2FGAudBS1BGY060ITfzmYO9asWi87V%2BwD8dOh8snEPre5dbo123R7tFe2hKfHy4z0ntfesEpco8NzoyLWrwNWoXafT0ZEY5hdJR1ews2NeoBnsAKyOUHVVAdwwzqEZViNOSh0mWQjitJlWYjTAtOUtwUiEJln2MpjceNvk48doP2pa%2Bv5%2F%2BJnliFF9%2Bs%2BMU6ymL7bd6fVwzmVHnzBCQBHfGljisnJMKlOsnrpY5wUym45jHGTBMWDwGKZOqyiSPU8mSsr%2FnyrkOV%2Fp0RZ8THvM0jJOQZQUbixEXo0nE0%2BwXCTbWeFMa9aXR5%2FN3VgsDrnFCwx6d8KXYLr7fCx7FYnf%2B5MTXotiEm%2FW2IMHPC0Z%2BwtiD1U4MpD63at%2FnkjNXMeS1V%2FrP5XABT%2Bb%2FgnmPHiR4CF37P7hn9CrrpZA%2F%2BnCr5caopnwNFkqZ461F8H1tGaHzs%2BRjbedv&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZJdb9owFIb%252FiuX7xPl0EotQ0aKpSN2GSrqL3jnOoVgKdubj0PLvF2BIrdRVuz%252Fvh87zzm7e9j05gENtTU3jMKIEjLKdNi81fWq%252BBSUl6KXpZG8N1NRYejOfodz3g1iMfmce4fcI6MkCEZyfXO6swXEPbgPuoBU8PT7UdOf9gIKx3r5oEw7Ovh1DO4CRfgcGQwOenSxZwqRCFqdJV2y7PKh4mgVZW0DQFjkPVNdC1lYQFQlQspxS9eRwLv4x4HNrRMt63TrpjuFOuoN0XQjdyCwr45TnURQxxT7rRslqWdOtbIuq4FXSqjzLeS4rqNS2q4pclW225dMV4ggrc3qXr2kSJTyIsiAumzgXaSJSHpY8fqZk7ay3yva32lz%252BPDojrESNwsg9oPBKbBbfH0QSRqK9HKG4b5p1sP65aSj5deWVnHhNBA2KM5KvrYa%252FufQCUJz7unf6r%252BXySpjOr%252B%252F%252BN0kwXvvjf6GcsXdtrtv6McWvlmvba3Uki763r3cOpJ8WGFM2v0g%252BLnD%252BBw%253D%253D%26RelayState%3Dhttp%253A%252F%252Flaokan.dachengdata.com.proxy.openathens.net,,False
